"state","county","GEOID","total_county_pop","Organization","Spending"
"NJ","Passaic County",34031,502763,"hud_esg",437941
"NJ","Passaic County",34031,502763,"hud_hopwa",3995961
"NJ","Salem County",34033,62754,"coc",173792
"NJ","Salem County",34033,62754,"hcv",1353117
"NJ","Somerset County",34035,330151,"cdbg_entitlement",2096131
"NJ","Somerset County",34035,330151,"coc",1138109
"NJ","Somerset County",34035,330151,"elderly",2147869
"NJ","Somerset County",34035,330151,"hcv",14409967
"NJ","Somerset County",34035,330151,"home",1359970
"NJ","Somerset County",34035,330151,"hud_disability",400292
"NJ","Sussex County",34037,140996,"coc",1226579
"NJ","Sussex County",34037,140996,"hud_disability",84692
"NJ","Union County",34039,555208,"cdbg_entitlement",14429514
"NJ","Union County",34039,555208,"coc",9298056
"NJ","Union County",34039,555208,"elderly",6546928
"NJ","Union County",34039,555208,"hcv",78155374
"NJ","Union County",34039,555208,"home",4815646
"NJ","Union County",34039,555208,"hud_disability",502547
"NJ","Union County",34039,555208,"hud_esg",802886
"NJ","Warren County",34041,105730,"coc",555215
"NJ","Warren County",34041,105730,"hcv",18101492
"NJ","Warren County",34041,105730,"hud_disability",183421
"NM","Bernalillo County",35001,679037,"cdbg_entitlement",8625880
"NM","Bernalillo County",35001,679037,"coc",11297389
"NM","Bernalillo County",35001,679037,"elderly",3309967
"NM","Bernalillo County",35001,679037,"hcv",90191344
"NM","Bernalillo County",35001,679037,"home",4549363
"NM","Bernalillo County",35001,679037,"hud_disability",1486053
"NM","Bernalillo County",35001,679037,"hud_esg",766823
"NM","Bernalillo County",35001,679037,"hud_hopwa",2650836
"NM","Chaves County",35005,64912,"hcv",18140374
"NM","Chaves County",35005,64912,"hud_disability",128533
"NM","Cibola County",35006,26763,"hud_disability",27940
"NM","Curry County",35009,49502,"elderly",680016
"NM","Curry County",35009,49502,"hcv",5818250
"NM","Curry County",35009,49502,"hud_disability",181190
"NM","Do̱a Ana County",35013,217696,"cdbg_entitlement",2078364
"NM","Do̱a Ana County",35013,217696,"coc",1025010
"NM","Do̱a Ana County",35013,217696,"elderly",959150
"NM","Do̱a Ana County",35013,217696,"hcv",16958727
"NM","Do̱a Ana County",35013,217696,"home",1117496
"NM","Do̱a Ana County",35013,217696,"hud_disability",182475
"NM","Grant County",35017,27391,"coc",65725
"NM","Grant County",35017,27391,"hcv",8528507
"NM","Grant County",35017,27391,"hud_disability",68326
"NM","Lea County",35025,70359,"grrp_comp",6400000
"NM","Lea County",35025,70359,"grrp_leading",2300000
"NM","Luna County",35029,24022,"hud_disability",94436
"NM","McKinley County",35031,71956,"hcv",559020
"NM","Rio Arriba County",35039,38962,"hcv",129172
"NM","San Juan County",35045,125608,"cdbg_entitlement",827080
"NM","San Juan County",35045,125608,"coc",154121
"NM","San Juan County",35045,125608,"elderly",410021
"NM","San Juan County",35045,125608,"hcv",2931650
"NM","San Juan County",35045,125608,"hud_disability",409743
"NM","San Miguel County",35047,27546,"coc",130517
"NM","San Miguel County",35047,27546,"hcv",1420088
"NM","San Miguel County",35047,27546,"hud_disability",228601
"NM","Sandoval County",35043,144954,"cdbg_entitlement",1011073
"NM","Sandoval County",35043,144954,"coc",326904
"NM","Sandoval County",35043,144954,"hud_disability",27783
"NM","Santa Fe County",35049,150319,"cdbg_entitlement",1232269
"NM","Santa Fe County",35049,150319,"coc",3108540
"NM","Santa Fe County",35049,150319,"elderly",344606
"NM","Santa Fe County",35049,150319,"hcv",23889597
"NM","Santa Fe County",35049,150319,"hud_disability",767022
"NM","Sierra County",35051,10988,"hcv",2034960
"NM","Socorro County",35053,16723,"coc",297796
"NM","Socorro County",35053,16723,"hcv",6569324
"NM","Taos County",35055,32759,"coc",638923
"NM","Taos County",35055,32759,"hcv",5258922
"NM","Valencia County",35061,76518,"coc",259189
"NV","Carson City",32510,55244,"cdbg_entitlement",374115
"NV","Carson City",32510,55244,"coc",259945
"NV","Carson City",32510,55244,"hcv",22800651
"NV","Carson City",32510,55244,"hud_disability",324958
"NV","Carson City",32510,55244,"hud_hopwa",1026194
"NV","Churchill County",32001,24606,"coc",75294
"NV","Clark County",32003,2228866,"cdbg_entitlement",33800294
"NV","Clark County",32003,2228866,"coc",25711365
"NV","Clark County",32003,2228866,"elderly",1744704
"NV","Clark County",32003,2228866,"hcv",3.12e+08
"NV","Clark County",32003,2228866,"home",16189663
"NV","Clark County",32003,2228866,"hud_disability",2565614
"NV","Clark County",32003,2228866,"hud_esg",2630591
"NV","Clark County",32003,2228866,"hud_hopwa",6643541
"NV","Elko County",32007,52537,"elderly",38688
"NV","Humboldt County",32013,16834,"coc",124354
"NV","Nye County",32023,45514,"coc",187172
"NV","Washoe County",32031,464182,"cdbg_entitlement",5409798
"NV","Washoe County",32031,464182,"coc",3933612
"NV","Washoe County",32031,464182,"elderly",421924
"NV","Washoe County",32031,464182,"hcv",61710571
"NV","Washoe County",32031,464182,"home",3209876
"NV","Washoe County",32031,464182,"hud_disability",670730
"NV","Washoe County",32031,464182,"hud_esg",361319
"NY","Albany County",36001,306165,"cdbg_entitlement",7078418
"NY","Albany County",36001,306165,"coc",8926528
"NY","Albany County",36001,306165,"elderly",448702
"NY","Albany County",36001,306165,"hcv",1.35e+09
"NY","Albany County",36001,306165,"home",2042248
"NY","Albany County",36001,306165,"hud_disability",351412
"NY","Albany County",36001,306165,"hud_esg",577203
"NY","Albany County",36001,306165,"hud_hopwa",5049858
"NY","Allegany County",36003,46304,"coc",564903
"NY","Bronx County",36005,1427056,"cdbg_entitlement",56404880
"NY","Bronx County",36005,1427056,"coc",32222163
"NY","Bronx County",36005,1427056,"elderly",56241285
"NY","Bronx County",36005,1427056,"hcv",7.28e+08
"NY","Bronx County",36005,1427056,"home",27195808
"NY","Bronx County",36005,1427056,"hud_disability",3121820
"NY","Bronx County",36005,1427056,"hud_esg",4951601
"NY","Bronx County",36005,1427056,"hud_hopwa",14758308
"NY","Broome County",36007,192042,"cdbg_entitlement",3632980
"NY","Broome County",36007,192042,"coc",1329402
"NY","Broome County",36007,192042,"hcv",11911825
"NY","Broome County",36007,192042,"home",1184563
"NY","Broome County",36007,192042,"hud_disability",74804
"NY","Broome County",36007,192042,"hud_esg",326798
"NY","Cattaraugus County",36009,76750,"coc",330372
"NY","Cattaraugus County",36009,76750,"elderly",602651
"NY","Cattaraugus County",36009,76750,"hcv",1339150
"NY","Cattaraugus County",36009,76750,"hud_disability",70330
"NY","Cayuga County",36011,76958,"cdbg_entitlement",1716985
"NY","Cayuga County",36011,76958,"coc",4653159
"NY","Cayuga County",36011,76958,"hcv",4566688
"NY","Chautauqua County",36013,127584,"cdbg_entitlement",3154647
"NY","Chautauqua County",36013,127584,"coc",614159
"NY","Chautauqua County",36013,127584,"elderly",544480
"NY","Chautauqua County",36013,127584,"hcv",2579852
"NY","Chautauqua County",36013,127584,"home",789757
"NY","Chautauqua County",36013,127584,"hud_disability",528887
"NY","Chemung County",36015,84115,"cdbg_entitlement",2290644
"NY","Chemung County",36015,84115,"coc",1408797
"NY","Chemung County",36015,84115,"elderly",509724
"NY","Chemung County",36015,84115,"hcv",905661
"NY","Chemung County",36015,84115,"home",537297
"NY","Chemung County",36015,84115,"hud_disability",102634
"NY","Chenango County",36017,47527,"coc",1230099
"NY","Chenango County",36017,47527,"hcv",1634450
"NY","Clinton County",36019,80320,"coc",130046
"NY","Clinton County",36019,80320,"elderly",436473
"NY","Clinton County",36019,80320,"hcv",2480320
"NY","Columbia County",36021,60016,"coc",657062
"NY","Columbia County",36021,60016,"elderly",429541
"NY","Columbia County",36021,60016,"hcv",1922461
"NY","Cortland County",36023,47618,"coc",757267
"NY","Cortland County",36023,47618,"hcv",3714458
"NY","Delaware County",36025,44676,"coc",609299
"NY","Delaware County",36025,44676,"elderly",557638
"NY","Delaware County",36025,44676,"hcv",2862073
"NY","Dutchess County",36027,293524,"cdbg_entitlement",4716635
"NY","Dutchess County",36027,293524,"coc",3322529
"NY","Dutchess County",36027,293524,"elderly",171808
"NY","Dutchess County",36027,293524,"grrp_elements",647700
"NY","Dutchess County",36027,293524,"hcv",26150563
"NY","Dutchess County",36027,293524,"home",2138442
"NY","Erie County",36029,918873,"cdbg_entitlement",40012456
"NY","Erie County",36029,918873,"coc",18199566
"NY","Erie County",36029,918873,"elderly",10760543
"NY","Erie County",36029,918873,"hcv",1.66e+08
"NY","Erie County",36029,918873,"home",11777221
"NY","Erie County",36029,918873,"hud_disability",2646455
"NY","Erie County",36029,918873,"hud_esg",3133503
"NY","Erie County",36029,918873,"hud_hopwa",1936315
"NY","Essex County",36031,37281,"coc",149661
"NY","Franklin County",36033,50389,"coc",149661
"NY","Franklin County",36033,50389,"elderly",336973
"NY","Franklin County",36033,50389,"hcv",1091526
"NY","Fulton County",36035,53452,"hcv",3582755
"NY","Genesee County",36037,57554,"coc",3931209
"NY","Genesee County",36037,57554,"hud_disability",134922
"NY","Greene County",36039,47335,"coc",471996
"NY","Greene County",36039,47335,"elderly",533537
"NY","Hamilton County",36041,4454,"coc",608422
"NY","Herkimer County",36043,61738,"hcv",4418307
"NY","Herkimer County",36043,61738,"hud_disability",102529
"NY","Jefferson County",36045,111454,"cdbg_entitlement",1818542
"NY","Jefferson County",36045,111454,"coc",700292
"NY","Jefferson County",36045,111454,"elderly",230511
"NY","Jefferson County",36045,111454,"home",1815147
"NY","Kings County",36047,2576771,"cdbg_entitlement",1.04e+08
"NY","Kings County",36047,2576771,"coc",58959326
"NY","Kings County",36047,2576771,"elderly",70438908
"NY","Kings County",36047,2576771,"hcv",1.37e+09
"NY","Kings County",36047,2576771,"home",50239549
"NY","Kings County",36047,2576771,"hud_disability",827
"NY","Kings County",36047,2576771,"hud_esg",9147227
"NY","Kings County",36047,2576771,"hud_hopwa",27865843
"NY","Lewis County",36049,26456,"coc",700292
"NY","Livingston County",36051,63218,"coc",469197
"NY","Madison County",36053,70990,"coc",2158460
"NY","Madison County",36053,70990,"hcv",3248727
"NY","Monroe County",36055,743084,"cdbg_entitlement",22793094
"NY","Monroe County",36055,743084,"coc",24838216
"NY","Monroe County",36055,743084,"elderly",3105746
"NY","Monroe County",36055,743084,"hcv",1.5e+08
"NY","Monroe County",36055,743084,"home",8264635
"NY","Monroe County",36055,743084,"hud_disability",815717
"NY","Monroe County",36055,743084,"hud_esg",1742645
"NY","Monroe County",36055,743084,"hud_hopwa",2154720
"NY","Montgomery County",36057,49294,"cdbg_entitlement",944483
"NY","Montgomery County",36057,49294,"elderly",50839
"NY","Montgomery County",36057,49294,"hcv",7843782
"NY","Montgomery County",36057,49294,"hud_disability",95212
"NY","Nassau County",36059,1355683,"cdbg_entitlement",26911477
"NY","Nassau County",36059,1355683,"coc",12527404
"NY","Nassau County",36059,1355683,"elderly",6490610
"NY","Nassau County",36059,1355683,"hcv",60023659
"NY","Nassau County",36059,1355683,"home",5296267
"NY","Nassau County",36059,1355683,"hud_disability",2068967
"NY","Nassau County",36059,1355683,"hud_esg",2376345
"NY","New York County",36061,1629153,"cdbg_entitlement",64121327
"NY","New York County",36061,1629153,"coc",1.43e+08
"NY","New York County",36061,1629153,"elderly",46960189
"NY","New York County",36061,1629153,"grrp_elements",941101
"NY","New York County",36061,1629153,"hcv",8.57e+08
"NY","New York County",36061,1629153,"home",30916320
"NY","New York County",36061,1629153,"hud_disability",10270656
"NY","New York County",36061,1629153,"hud_esg",5629003
"NY","New York County",36061,1629153,"hud_hopwa",17380089
"NY","Niagara County",36063,210145,"cdbg_entitlement",4596769
"NY","Niagara County",36063,210145,"coc",4460437
"NY","Niagara County",36063,210145,"elderly",1184182
"NY","Niagara County",36063,210145,"hcv",10317815
"NY","Niagara County",36063,210145,"home",1011460
"NY","Niagara County",36063,210145,"hud_disability",257517
"NY","Niagara County",36063,210145,"hud_esg",411006
"NY","Oneida County",36065,229074,"cdbg_entitlement",6761395
"NY","Oneida County",36065,229074,"coc",2890382
"NY","Oneida County",36065,229074,"elderly",2247
"NY","Oneida County",36065,229074,"hcv",28473396
"NY","Oneida County",36065,229074,"home",1381784
"NY","Oneida County",36065,229074,"hud_esg",432018
"NY","Onondaga County",36067,461591,"cdbg_entitlement",14323733
"NY","Onondaga County",36067,461591,"coc",10571852
"NY","Onondaga County",36067,461591,"elderly",3457599
"NY","Onondaga County",36067,461591,"hcv",77830512
"NY","Onondaga County",36067,461591,"home",4556424
"NY","Onondaga County",36067,461591,"hud_disability",506093
"NY","Onondaga County",36067,461591,"hud_esg",1214267
"NY","Ontario County",36069,109774,"coc",390709
"NY","Orange County",36071,382077,"cdbg_entitlement",8334590
"NY","Orange County",36071,382077,"coc",5756116
"NY","Orange County",36071,382077,"hcv",21890474
"NY","Orange County",36071,382077,"home",2614545
"NY","Orange County",36071,382077,"hud_disability",906470
"NY","Orange County",36071,382077,"hud_esg",148060
"NY","Orleans County",36073,40624,"coc",3931209
"NY","Oswego County",36075,117630,"coc",5020112
"NY","Oswego County",36075,117630,"hcv",11830654
"NY","Otsego County",36077,59593,"coc",609299
"NY","Otsego County",36077,59593,"hcv",889416
"NY","Putnam County",36079,98714,"elderly",740173
"NY","Putnam County",36079,98714,"hud_disability",804337
"NY","Queens County",36081,2270976,"cdbg_entitlement",91933690
"NY","Queens County",36081,2270976,"coc",46364166
"NY","Queens County",36081,2270976,"elderly",24463090
"NY","Queens County",36081,2270976,"hcv",1.21e+09
"NY","Queens County",36081,2270976,"home",44326147
"NY","Queens County",36081,2270976,"hud_disability",390955
"NY","Queens County",36081,2270976,"hud_esg",8070560
"NY","Queens County",36081,2270976,"hud_hopwa",24503642
"NY","Rensselaer County",36083,159013,"cdbg_entitlement",3434821
"NY","Rensselaer County",36083,159013,"coc",7776361
"NY","Rensselaer County",36083,159013,"hcv",32397962
"NY","Rensselaer County",36083,159013,"hud_esg",304361
"NY","Richmond County",36085,475596,"cdbg_entitlement",18946583
"NY","Richmond County",36085,475596,"coc",9459210
"NY","Richmond County",36085,475596,"elderly",10421435
"NY","Richmond County",36085,475596,"grrp_elements",2250000
"NY","Richmond County",36085,475596,"hcv",2.63e+08
"NY","Richmond County",36085,475596,"home",9135161
"NY","Richmond County",36085,475596,"hud_disability",654141
"NY","Richmond County",36085,475596,"hud_esg",1663259
"NY","Richmond County",36085,475596,"hud_hopwa",5338620
"NY","Rockland County",36087,325213,"cdbg_entitlement",4829355
"NY","Rockland County",36087,325213,"coc",5954313
"NY","Rockland County",36087,325213,"elderly",1043871
"NY","Rockland County",36087,325213,"hcv",81683983
"NY","Rockland County",36087,325213,"home",2160496
"NY","Rockland County",36087,325213,"hud_disability",2139892
"NY","Rockland County",36087,325213,"hud_esg",397105
"NY","Saratoga County",36091,229313,"cdbg_entitlement",643225
"NY","Saratoga County",36091,229313,"coc",1688017
"NY","Saratoga County",36091,229313,"elderly",2411
"NY","Saratoga County",36091,229313,"hcv",19668159
"NY","Schenectady County",36093,155086,"cdbg_entitlement",4230108
"NY","Schenectady County",36093,155086,"coc",9796949
"NY","Schenectady County",36093,155086,"hcv",32198827
"NY","Schenectady County",36093,155086,"home",2423790
"NY","Schenectady County",36093,155086,"hud_esg",378473
"NY","Schoharie County",36095,31189,"hcv",3321895
"NY","Schuyler County",36097,17845,"coc",469197
"NY","Seneca County",36099,34295,"coc",107057
"NY","St. Lawrence County",36089,108352,"coc",700292
"NY","Steuben County",36101,95843,"coc",1027633
"NY","Steuben County",36101,95843,"elderly",655485
"NY","Steuben County",36101,95843,"hcv",2424534
"NY","Suffolk County",36103,1481364,"cdbg_entitlement",14422749
"NY","Suffolk County",36103,1481364,"coc",14610154
"NY","Suffolk County",36103,1481364,"elderly",2401323
"NY","Suffolk County",36103,1481364,"hcv",1.36e+08
"NY","Suffolk County",36103,1481364,"home",5648380
"NY","Suffolk County",36103,1481364,"hud_disability",6325164
"NY","Suffolk County",36103,1481364,"hud_esg",727483
"NY","Suffolk County",36103,1481364,"hud_hopwa",4971961
"NY","Sullivan County",36105,75329,"coc",727999
"NY","Sullivan County",36105,75329,"grrp_comp",4080000
"NY","Sullivan County",36105,75329,"hcv",5727684
"NY","Tioga County",36107,48431,"coc",609299
"NY","Tompkins County",36109,102237,"cdbg_entitlement",1271047
